设备名称,管理IP,端口,物理状态,协议状态,端口UP时间,端口DOWN时间,速率,双工,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/25,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/26,UP,UP,2024-05-15 07:15:01 UTC+08:00,2024-05-14 16:45:45 UTC+08:00,100,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/27,UP,UP,2024-05-15 07:00:12 UTC+08:00,2024-05-15 07:00:07 UTC+08:00,100,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/28,UP,UP,2024-05-15 07:12:21 UTC+08:00,2024-05-15 07:12:16 UTC+08:00,100,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/29,UP,UP,2024-05-15 07:00:14 UTC+08:00,2024-05-15 07:00:10 UTC+08:00,100,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/30,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/31,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/32,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/33,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/34,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/35,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/36,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/37,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/38,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/39,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/40,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/41,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/42,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/43,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/44,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/45,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/46,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/47,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,GigabitEthernet0/0/48,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024-04-23 13:34:04 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,XGigabitEthernet0/0/3,UP,UP,2024-04-23 16:10:37 UTC+08:00,2024-04-23 16:10:21 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,XGigabitEthernet0/0/4,UP,UP,2024-04-23 16:10:20 UTC+08:00,2024-04-23 16:10:04 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/1,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/2,UP,UP,2024-05-15 07:17:50 UTC+08:00,2024-05-15 07:17:42 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/3,UP,UP,2024-05-15 07:20:40 UTC+08:00,2024-05-15 07:20:32 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/4,UP,UP,2024-05-15 07:19:15 UTC+08:00,2024-05-15 07:19:07 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/5,UP,UP,2024-05-14 07:19:59 UTC+08:00,2024-05-14 07:19:51 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/6,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/7,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/8,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/9,UP,UP,2024-05-14 07:22:14 UTC+08:00,2024-05-14 07:22:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/10,DOWN,DOWN,2024-05-03 10:01:43 UTC+08:00,2024-05-03 11:51:44 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/11,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/12,UP,UP,2024-05-15 08:24:34 UTC+08:00,2024-05-15 08:24:28 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/13,UP,UP,2024-05-15 07:23:07 UTC+08:00,2024-05-15 07:23:02 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/14,DOWN,DOWN,2024-05-13 07:21:36 UTC+08:00,2024-05-15 07:47:19 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/15,UP,UP,2024-05-15 07:15:49 UTC+08:00,2024-05-15 07:15:44 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/16,UP,UP,2024-05-15 07:15:18 UTC+08:00,2024-05-15 07:15:13 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/17,DOWN,DOWN,2024-04-28 16:48:55 UTC+08:00,2024-04-28 16:59:04 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/18,UP,UP,2024-05-02 12:05:33 UTC+08:00,2024-05-02 12:05:28 UTC+08:00,10,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/19,DOWN,DOWN,2024-05-13 08:02:50 UTC+08:00,2024-05-14 16:44:08 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/20,UP,UP,2024-04-24 10:26:35 UTC+08:00,2024-04-24 10:26:31 UTC+08:00,10,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/21,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/22,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/23,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/24,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/25,UP,UP,2024-05-14 07:24:43 UTC+08:00,2024-05-14 07:24:35 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/26,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/27,UP,UP,2024-05-07 13:40:05 UTC+08:00,2024-05-07 13:40:00 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/28,UP,UP,2024-05-15 06:29:30 UTC+08:00,2024-05-15 06:29:26 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/29,UP,UP,2024-05-15 06:30:40 UTC+08:00,2024-05-15 06:30:36 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/30,UP,UP,2024-05-15 06:30:51 UTC+08:00,2024-05-15 06:30:46 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/31,UP,UP,2024-05-15 06:27:53 UTC+08:00,2024-05-15 06:27:48 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/32,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/33,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/34,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/35,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/36,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/37,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/38,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/39,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/40,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/41,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/42,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/43,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/44,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/45,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/46,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/47,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet0/0/48,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/1,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/2,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/3,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/4,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/5,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/6,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/7,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/8,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/9,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/10,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/11,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/12,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/13,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/14,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/15,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/16,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/17,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/18,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/19,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/20,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/21,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/22,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/23,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/24,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/25,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/26,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/27,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/28,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/29,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/30,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/31,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/32,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/33,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/34,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/35,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/36,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/37,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/38,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/39,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/40,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/41,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/42,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/43,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/44,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/45,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/46,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/47,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,GigabitEthernet1/0/48,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,1000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/1,UP,UP,2024-04-23 13:34:30 UTC+08:00,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/2,UP,UP,2024-04-23 13:34:30 UTC+08:00,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/3,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/4,UP,UP,2024-04-23 13:34:51 UTC+08:00,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/1,UP,UP,2024-04-23 13:34:52 UTC+08:00,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/2,UP,UP,2024-04-23 13:34:53 UTC+08:00,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/3,DOWN,DOWN,-,2024-04-23 13:34:06 UTC+08:00,10000,FULL,,,,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/4,UP,UP,2024-04-23 16:03:14 UTC+08:00,2024-04-23 16:02:52 UTC+08:00,10000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/1,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/2,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/3,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/4,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/5,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/6,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/7,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/8,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/9,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,GigabitEthernet0/0/10,DOWN,DOWN,-,2024-04-23 13:34:08 UTC+08:00,1000,FULL,,,,
