
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/42,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/43,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/44,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/45,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/46,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/47,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/48,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet0/0/1,UP,UP,2024-04-19 11:40:33 UTC+08:00,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet0/0/2,UP,UP,2024-04-19 11:40:33 UTC+08:00,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet0/0/3,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet0/0/4,UP,UP,2024-04-19 11:40:27 UTC+08:00,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet1/0/1,UP,UP,2024-04-19 11:40:45 UTC+08:00,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet1/0/2,UP,UP,2024-04-19 11:40:45 UTC+08:00,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet1/0/3,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,XGigabitEthernet1/0/4,UP,UP,2024-04-19 11:41:23 UTC+08:00,2024-04-19 11:39:53 UTC+08:00,10000,FULL,
